ID,LIMIT_BAL,GENDER,EDUCATION,MARRIAGE,AGE,PAY_HISTORY,BILL_AMT,PAY_AMT,default
1341,80000,FEMALE,1,2,24,-1,338.6666667,440,0
1342,100000,FEMALE,1,1,39,2,99189.83333,2822,1
1343,260000,MALE,1,2,30,-1,2101,1936.333333,0
1344,400000,FEMALE,1,1,32,-1,762.1666667,848.3333333,0
1345,340000,FEMALE,2,1,33,-1,7887.166667,7857.833333,0
1346,200000,MALE,1,2,29,-1,140.5,124,0
1347,500000,MALE,1,1,44,-1,43922.83333,21683.66667,0
1348,50000,MALE,2,1,43,2,16419.83333,733.3333333,1
1349,200000,FEMALE,1,1,44,-1,2482.666667,2498,0
1350,210000,MALE,1,2,37,-1,316.6666667,316.6666667,0
1351,400000,FEMALE,1,1,35,-1,11448.33333,11510.33333,0
1352,70000,FEMALE,3,1,59,2,70346.66667,2319.5,1
1353,120000,FEMALE,2,2,29,-2,1155.333333,1055,1
1354,130000,MALE,2,2,29,-1,1707.666667,1108.666667,0
1355,360000,MALE,1,2,29,-1,886.1666667,2065.166667,0
1356,280000,FEMALE,1,2,35,-1,466.8333333,521.8333333,0
1357,100000,FEMALE,2,1,45,-1,250.8333333,250.8333333,0
1358,50000,MALE,2,2,24,2,35253.83333,1650,1
1359,190000,FEMALE,3,1,39,-1,656.6666667,1833.833333,0
1360,230000,FEMALE,1,2,29,-1,979.6666667,902,0
1361,500000,FEMALE,1,1,42,-1,1404.166667,1530.166667,0
1362,20000,MALE,1,2,23,2,8041.833333,707.1666667,1
1363,30000,MALE,2,2,36,-1,1674.333333,1130.333333,0
1364,20000,FEMALE,1,2,26,2,300,0,1
1365,80000,FEMALE,1,1,35,-1,1946.5,1609.833333,0
1366,150000,MALE,3,2,31,-1,4429.5,4595.333333,0
1367,120000,MALE,1,1,34,2,100899,4000,1
1368,100000,MALE,3,1,55,-1,240,460,0
1369,140000,MALE,1,2,37,-1,316,316,0
1370,30000,FEMALE,3,2,23,-1,2820.166667,2732.166667,0
1371,220000,FEMALE,1,2,36,-1,6184.333333,7181,0
1372,210000,MALE,2,1,39,-1,1443,1443,0
1373,70000,MALE,2,2,24,2,65710.16667,2783.333333,1
1374,300000,FEMALE,2,1,26,-1,341,341,0
1375,190000,MALE,1,2,30,-1,10591.83333,8709.833333,0
1376,30000,FEMALE,3,1,35,2,28244.33333,1200,1
1377,30000,FEMALE,2,1,36,2,20124.33333,1300,1
1378,160000,MALE,1,2,27,-1,-905,1420,0
1379,170000,MALE,1,2,48,7,2400,0,0
1380,360000,MALE,1,2,35,-2,884.1666667,639,1
1381,20000,MALE,3,2,23,2,17587.66667,1250,1
1382,50000,MALE,2,1,34,2,16952,916.6666667,1
1383,130000,MALE,2,2,27,2,127712.3333,3960.5,1
1384,10000,FEMALE,1,2,29,-1,2335.5,2254.666667,0
1385,190000,FEMALE,2,1,34,-1,363.6666667,392,0
1386,150000,FEMALE,1,1,58,-1,1701.166667,1538.333333,0
1387,360000,FEMALE,2,1,29,-1,414,515.6666667,0
1388,360000,FEMALE,1,2,34,-1,8675.666667,47167.5,0
1389,200000,MALE,1,1,41,-1,1496.666667,1875.666667,0
1390,240000,FEMALE,1,2,32,-1,11621.83333,11820.66667,0
1391,80000,FEMALE,2,2,25,-1,4513.5,5053.166667,0
1392,360000,MALE,2,1,33,5,349297.8333,18688.5,0
1393,50000,MALE,1,1,50,2,31145.33333,1150,1
1394,360000,MALE,1,1,49,-1,1448.333333,2617.666667,0
1395,210000,MALE,1,1,53,-1,6383.166667,5612.166667,0
1396,210000,MALE,1,1,42,-1,2396.666667,2234.166667,0
1397,240000,FEMALE,2,1,42,-1,316,368.6666667,0
1398,120000,MALE,2,2,34,-1,856,1157.333333,0
1399,360000,MALE,1,2,27,-1,2300.666667,1513.166667,0
1400,90000,MALE,3,1,49,2,78352.83333,3750,1
1401,100000,MALE,3,1,67,2,21129.33333,1781.833333,1
1402,150000,FEMALE,2,1,29,2,104740.5,4150,1
1403,30000,MALE,2,2,25,2,28165,7954.166667,1
1404,50000,FEMALE,1,2,36,-1,17393,15445.66667,0
1405,200000,FEMALE,2,2,32,-1,944.1666667,637.6666667,0
1406,360000,MALE,1,1,40,-1,2082.333333,1895.666667,0
1407,110000,FEMALE,1,2,37,2,600,0,1
1408,180000,MALE,1,2,23,2,165805,6539.333333,1
1409,210000,FEMALE,1,2,26,-1,358.5,322.6666667,0
1410,450000,MALE,1,1,41,-1,35980.16667,24744.5,0
1411,60000,FEMALE,2,2,25,2,475,97.66666667,1
1412,200000,FEMALE,2,1,42,-1,2665.333333,2455.333333,0
1413,360000,FEMALE,2,1,35,-1,799.8333333,878.8333333,0
1414,110000,MALE,2,1,42,-1,76043.16667,11770,0
1415,300000,FEMALE,1,2,38,2,974.6666667,304.3333333,1
1416,510000,FEMALE,1,1,48,-1,9445.666667,8386.666667,0
1417,50000,FEMALE,2,1,36,-1,3308,3070.166667,0
1418,280000,FEMALE,2,2,33,-1,5972.166667,6222.166667,0
1419,200000,MALE,3,2,46,-1,396,396,0
1420,30000,MALE,1,1,38,3,33210.83333,0,1
1421,30000,FEMALE,2,1,54,-1,1516.5,2410,0
1422,160000,FEMALE,1,1,37,-1,5193.166667,4448.666667,0
1423,50000,FEMALE,2,2,28,-1,555,572.5,0
1424,150000,MALE,2,2,30,-1,8715.333333,7984.166667,0
1425,350000,FEMALE,3,1,32,-1,32638.83333,21777.83333,0
1426,280000,FEMALE,2,2,33,-1,5563.833333,5521,0
1427,340000,FEMALE,3,1,37,-1,12468,11424.16667,0
1428,80000,FEMALE,1,1,28,-1,7774.666667,5943.5,0
1429,400000,MALE,1,2,38,2,32086.66667,19632,1
1430,360000,MALE,1,2,33,-1,760.5,732.6666667,0
1431,180000,FEMALE,1,1,31,-1,11287.66667,8231.333333,0
1432,170000,MALE,3,1,40,-1,8543.166667,19770.83333,0
1433,180000,FEMALE,3,1,43,-1,14344.33333,15822.66667,0
1434,210000,FEMALE,2,1,40,-1,2383.333333,1959.666667,0
1435,260000,MALE,1,1,40,-1,254.1666667,203.3333333,0
1436,50000,FEMALE,1,2,42,-1,886.6666667,1419.833333,0
1437,10000,MALE,2,2,24,2,5661.166667,583.3333333,1
1438,220000,FEMALE,1,2,29,-1,1704.833333,1871.5,0
1439,150000,FEMALE,3,1,48,2,63729.83333,5991.666667,1
1440,70000,FEMALE,1,1,25,-1,675.6666667,812.1666667,0
1441,200000,FEMALE,2,1,41,-2,4050.833333,123.6666667,1
1442,60000,FEMALE,2,2,48,2,60825.33333,1516.666667,1
1443,280000,FEMALE,2,2,30,-1,3024.833333,2962.833333,0
1444,500000,FEMALE,1,2,30,-1,6862.166667,5895.5,0
1445,30000,MALE,1,2,24,-1,2042.333333,1217.333333,0
1446,180000,FEMALE,1,2,32,-1,1183.666667,1230.833333,0
1447,410000,FEMALE,3,1,48,-1,18412.16667,17635.66667,0
1448,360000,MALE,1,1,57,-1,2138,1748.166667,0
1449,210000,FEMALE,1,2,30,-1,1893.833333,4206.666667,0
1450,200000,FEMALE,1,2,36,-1,2780.666667,764.1666667,0
1451,210000,FEMALE,2,1,38,-1,330.6666667,358.1666667,0
1452,10000,MALE,3,1,46,2,8251,678.1666667,1
1453,50000,MALE,1,2,25,-1,831.8333333,1224,0
1454,200000,FEMALE,1,2,29,-1,146.1666667,456,0
1455,120000,FEMALE,1,2,27,-1,6962.5,6879.166667,0
1456,180000,FEMALE,2,2,35,-1,1026.166667,889.3333333,0
1457,260000,MALE,2,2,30,-1,351,351,0
1458,230000,FEMALE,2,2,33,-1,6374.666667,6419,0
1459,360000,MALE,1,1,32,-1,4623.833333,4699.833333,0
1460,160000,FEMALE,2,1,38,-1,6038,6038,0
1461,100000,FEMALE,1,2,25,-1,10133.5,13660,0
1462,360000,MALE,1,1,44,-1,13843.5,11347.83333,0
1463,330000,MALE,2,1,42,-1,435,362.5,0
1464,150000,FEMALE,2,2,36,-1,3069,3675.666667,0
1465,120000,FEMALE,2,1,41,-1,5993,4687.666667,0
1466,210000,FEMALE,1,2,33,-1,5827.166667,5827.166667,0
1467,200000,MALE,2,1,41,-2,16240.33333,874.3333333,1
1468,20000,FEMALE,2,1,47,2,18776.83333,808.3333333,1
1469,200000,MALE,1,2,32,2,20536.33333,1500,1
1470,140000,FEMALE,1,2,28,-1,8333.333333,8333.333333,0
1471,410000,FEMALE,1,1,53,-1,3807.833333,3108,0
1472,260000,MALE,2,1,35,-1,341.3333333,397.3333333,0
1473,90000,FEMALE,2,2,32,-1,1375.333333,1670.5,0
1474,290000,FEMALE,2,1,39,-1,312.8333333,731.5,0
1475,460000,FEMALE,2,2,33,-1,8179.666667,8033.5,0
1476,310000,FEMALE,1,2,29,-1,25203.33333,27473.83333,0
1477,20000,FEMALE,1,2,29,-1,479.8333333,423.1666667,0
1478,420000,FEMALE,1,2,33,-2,2044.5,2156.833333,1
1479,20000,FEMALE,2,1,25,4,1650,0,1
1480,200000,FEMALE,2,2,49,2,94719,3560,1
1481,230000,MALE,1,2,28,-1,467.6666667,542.6666667,0
1482,200000,MALE,1,1,32,-1,1127.666667,844.8333333,0
1483,140000,FEMALE,2,2,32,2,86700.66667,4196,1
1484,500000,MALE,1,2,49,-2,293605,5065.666667,1
1485,180000,MALE,2,1,34,-1,1705,2143.833333,0
1486,50000,MALE,2,1,48,2,46285.33333,1600,1
1487,220000,FEMALE,1,1,36,-1,3350.333333,5366.666667,0
1488,280000,FEMALE,3,1,37,-1,17261.66667,15763.5,0
1489,100000,MALE,2,1,51,2,55475.83333,1250,1
1490,220000,MALE,2,1,47,2,192162.5,4500.666667,1
1491,410000,MALE,1,2,33,-1,908.6666667,1023,0
1492,30000,FEMALE,3,3,56,2,27735.16667,1112.666667,1
1493,80000,FEMALE,1,1,25,3,7594.833333,633.3333333,1
1494,230000,MALE,2,1,39,-1,7874.833333,7148.166667,0
1495,280000,FEMALE,2,2,29,-1,836.1666667,853,0
1496,350000,FEMALE,2,1,33,-1,214.1666667,3163.833333,0
1497,360000,FEMALE,1,1,40,-1,2975.833333,12725.66667,0
1498,360000,FEMALE,1,2,29,-1,400,150.3333333,0
1499,100000,MALE,1,2,31,2,88600.16667,3666.666667,1
1500,160000,FEMALE,2,1,45,-1,10200.5,11989,0
1501,210000,FEMALE,1,2,33,-1,4599.666667,4501.666667,0
1502,50000,FEMALE,3,1,43,-1,2309.333333,1392.333333,0
1503,180000,MALE,1,1,46,-1,545,285,0
1504,230000,FEMALE,3,1,50,-1,874.5,1022.833333,0
1505,500000,MALE,1,1,37,-1,29438.5,25343.33333,0
1506,400000,FEMALE,1,2,27,-2,15049.66667,14940.83333,1
1507,150000,FEMALE,1,2,33,-1,77216.33333,45653.33333,0
1508,240000,FEMALE,2,1,38,2,1862,634.3333333,1
1509,150000,MALE,2,2,45,-1,4159.833333,2595.166667,0
1510,50000,MALE,3,1,45,-1,856,834.1666667,0
1511,210000,FEMALE,3,2,28,-1,244,77.16666667,0
1512,80000,FEMALE,2,1,47,-1,9711.5,6384.166667,0
1513,50000,FEMALE,1,2,27,-1,1976.5,2236.333333,0
1514,50000,FEMALE,2,1,31,2,29074.66667,1600,1
1515,200000,FEMALE,2,1,28,-1,1668.666667,1152.166667,0
1516,180000,FEMALE,2,2,26,-1,3882.5,3049.166667,0
1517,450000,MALE,2,1,44,-1,5959.333333,2976,0
1518,180000,MALE,2,1,40,-1,3805.5,3624,0
1519,360000,FEMALE,3,1,41,-1,390,325,0
1520,280000,MALE,1,1,45,2,2482,3,1
1521,200000,FEMALE,3,1,34,-1,1177,1033.333333,0
1522,510000,FEMALE,1,1,37,-1,1212.5,1338.166667,0
1523,70000,FEMALE,1,2,30,-1,54.16666667,83.33333333,0
1524,50000,MALE,3,2,36,7,2400,0,1
1525,100000,MALE,2,1,41,2,71418.83333,2833.333333,1
1526,30000,FEMALE,2,2,23,-1,1714.666667,1482.5,0
1527,140000,FEMALE,1,2,27,2,98202.5,3095,1
1528,160000,FEMALE,2,1,63,-1,956.5,1039.333333,0
1529,80000,FEMALE,1,1,36,-1,1703.833333,1871.666667,0
1530,200000,FEMALE,4,2,34,-1,5918.666667,4918.5,0
1531,500000,MALE,1,1,41,-1,2047.5,2032.5,0
1532,40000,MALE,1,1,34,-1,7822.333333,7686.833333,0
1533,110000,FEMALE,2,2,29,2,475,153.5,1
1534,80000,MALE,2,1,37,2,60486,2116.666667,1
1535,160000,FEMALE,1,2,30,-1,2496.5,873,0
1536,200000,MALE,1,1,41,-1,3329.5,4776.166667,0
1537,210000,FEMALE,1,1,32,-1,4292.666667,3576,0
1538,240000,FEMALE,1,1,40,-1,626,626,0
1539,150000,MALE,1,2,30,2,20685,1666.666667,1
1540,10000,FEMALE,2,1,40,2,6417.166667,561.6666667,1
1541,180000,FEMALE,2,1,29,2,109075.3333,3423.666667,1
1542,250000,FEMALE,2,1,54,-1,6761.833333,19734.33333,0
1543,60000,FEMALE,1,2,28,2,24840.66667,1400,1
1544,200000,MALE,1,2,34,-2,684.6666667,362.6666667,1
1545,200000,MALE,1,1,49,-1,390,390,0
1546,140000,FEMALE,2,1,38,-1,806,666,0
1547,230000,FEMALE,2,2,35,-1,5673.166667,555,0
1548,180000,FEMALE,1,2,26,-1,11279.16667,12099.5,0
1549,170000,FEMALE,2,1,50,-1,23619.5,10417.83333,0
1550,70000,MALE,2,2,48,-1,452,558.6666667,0
1551,400000,FEMALE,1,2,32,2,21529.16667,2337.5,1
1552,410000,FEMALE,1,1,35,-1,19614.5,3000,0
1553,160000,FEMALE,3,1,44,-1,2378.5,2510.166667,0
1554,50000,FEMALE,1,2,30,-1,13253,10904.5,0
1555,260000,FEMALE,2,1,43,2,2500,0,1
1556,150000,FEMALE,2,2,29,-1,2210.333333,3749.833333,0
1557,250000,FEMALE,1,2,50,-1,243.5,243.5,0
1558,60000,FEMALE,1,2,25,-1,4156.666667,5209.166667,0
1559,290000,FEMALE,2,2,29,-1,593.5,593.5,0
1560,210000,FEMALE,1,2,32,-1,744.1666667,683.6666667,0
1561,300000,FEMALE,1,1,47,-1,5192.666667,5726.5,0
1562,500000,MALE,1,2,37,-1,1611,1075.333333,0
1563,260000,FEMALE,1,2,30,-1,1421.833333,1962,0
1564,20000,FEMALE,2,2,23,-1,390,390,0
1565,240000,FEMALE,1,2,29,-1,522.6666667,951,0
1566,90000,FEMALE,2,1,39,-1,9356.333333,4783.5,0
1567,50000,FEMALE,2,1,39,-1,499.8333333,564.8333333,0
1568,200000,FEMALE,1,2,28,-1,326,326,0
1569,150000,MALE,1,2,23,-1,2973.5,3332.333333,0
1570,260000,FEMALE,1,1,37,-1,836.1666667,468.5,0
1571,250000,FEMALE,2,1,39,-1,13838,13733.66667,0
1572,400000,FEMALE,3,2,35,-1,9442,9251.833333,0
1573,180000,FEMALE,1,1,33,-1,1858.5,1467.833333,0
1574,300000,MALE,1,2,33,-1,1516.333333,799.8333333,0
1575,290000,MALE,2,1,36,-1,17315.33333,16782.16667,0
1576,340000,FEMALE,2,1,31,-1,26458.83333,31340.66667,0
1577,200000,FEMALE,2,1,39,-1,2181.166667,2946.5,0
1578,120000,FEMALE,2,2,28,-1,4083.5,3516.166667,0
1579,480000,MALE,2,1,44,-1,10775.83333,7398.166667,0
1580,200000,MALE,2,1,28,7,2443,0,1
1581,120000,MALE,2,2,34,-1,397.3333333,852.3333333,0
1582,140000,MALE,1,1,43,-1,1488.833333,1488.833333,0
1583,30000,FEMALE,2,1,31,2,711,390,1
1584,20000,MALE,2,1,58,-1,12136.83333,8659.833333,0
1585,200000,FEMALE,1,1,30,-1,943.1666667,943.1666667,0
1586,290000,FEMALE,3,1,43,-1,722.3333333,484.6666667,0
1587,70000,FEMALE,2,1,34,2,18275.5,1183.333333,1
1588,360000,MALE,1,1,37,-1,14196.66667,11337.16667,0
1589,130000,FEMALE,1,2,26,-1,409.3333333,409.3333333,0
1590,360000,FEMALE,1,2,50,-1,4644.666667,4583,0
1591,260000,MALE,2,1,38,-1,9602.166667,7091.333333,0
1592,200000,MALE,1,1,40,-1,5020.166667,6104.5,0
1593,290000,FEMALE,2,2,41,-1,4115.666667,3489.666667,0
1594,20000,FEMALE,2,2,22,-1,3586.833333,3480.5,0
1595,400000,FEMALE,1,1,31,-1,1758.5,882.5,0
1596,20000,MALE,2,2,24,-1,6950.833333,7021.5,0
1597,300000,MALE,1,2,32,-1,4011.666667,4957.333333,0
1598,20000,MALE,2,1,41,2,18428.66667,786.6666667,1
1599,180000,FEMALE,3,1,41,-1,3689.166667,3089.166667,0
1600,210000,FEMALE,1,2,27,-1,1316,1272,0
1601,60000,FEMALE,2,2,24,-1,118.3333333,313.3333333,0
1602,130000,FEMALE,2,2,27,-1,388.3333333,390,0
1603,230000,FEMALE,2,1,46,-1,4305.833333,5991.333333,0
1604,50000,MALE,1,1,38,-1,4543.166667,4730.833333,0
1605,170000,MALE,1,2,29,-1,169.1666667,169.1666667,0
1606,400000,MALE,2,1,37,-1,11051.33333,12000.66667,0
1607,400000,MALE,1,2,37,-1,697.5,673.6666667,0
1608,30000,MALE,2,1,23,-1,325,260,0
1609,250000,FEMALE,2,1,40,-1,1611.5,268,0
1610,20000,FEMALE,2,2,23,2,7999.333333,800,1
1611,50000,FEMALE,3,1,47,5,30571,1716.666667,1
1612,500000,FEMALE,1,1,38,-1,8101,10311.66667,0
1613,310000,MALE,2,1,43,-1,2502.5,2190.333333,0
1614,300000,MALE,1,1,30,-1,2059.166667,2203.166667,0
1615,180000,FEMALE,1,1,38,-1,15840.66667,13514.83333,0
1616,30000,FEMALE,1,2,23,2,27386.16667,1283.5,1
1617,360000,FEMALE,1,1,48,-1,3925.833333,2701.833333,0
1618,250000,MALE,1,1,42,2,313404.1667,49104.16667,1
1619,250000,MALE,1,1,40,-1,348.1666667,282.1666667,0
1620,250000,FEMALE,1,2,37,-1,15224,15762.16667,0
1621,240000,FEMALE,2,1,32,-1,5527.5,5993.833333,0
1622,100000,MALE,2,1,35,2,83494.83333,2950,1
1623,300000,FEMALE,1,1,37,-1,810.6666667,832.6666667,0
1624,180000,FEMALE,2,1,44,-1,5962,628.6666667,0
1625,420000,MALE,2,1,41,-1,7299.833333,8958.666667,0
1626,100000,FEMALE,2,1,49,-1,6277.666667,6449.5,0
1627,80000,MALE,3,1,42,-1,1168.333333,1200.666667,0
1628,500000,MALE,1,1,45,-1,79061.33333,76569.66667,0
1629,170000,MALE,2,2,27,-1,416,416,0
1630,150000,MALE,1,1,42,3,155107.8333,2.5,1
1631,30000,FEMALE,2,1,30,-1,3392.666667,2965.166667,0
1632,360000,FEMALE,1,1,32,-1,26842.5,21880.16667,0
1633,200000,MALE,2,2,30,-2,84685.16667,36465,1
1634,280000,MALE,2,2,30,-1,817.5,709,0
1635,30000,MALE,2,2,26,2,19558.16667,1166.666667,1
1636,200000,FEMALE,1,2,31,-1,1644,1073,0
1637,460000,FEMALE,1,1,38,-1,13672.16667,11113.66667,0
1638,30000,FEMALE,3,2,52,2,24149.16667,912.3333333,1
1639,140000,MALE,2,2,28,2,13825.5,800,1
1640,410000,FEMALE,1,2,25,-1,10801.5,12609.66667,0
1641,130000,FEMALE,3,1,39,-1,1885,1662.666667,0
1642,80000,FEMALE,1,1,34,3,5061.666667,583.3333333,1
1643,290000,MALE,2,1,48,-2,1438.166667,1316.5,1
1644,20000,MALE,1,2,24,-1,914.5,914.5,0
1645,250000,FEMALE,1,1,47,-1,37477.83333,35289.83333,0
1646,110000,MALE,1,1,56,2,49104.83333,2429,1
1647,100000,MALE,2,2,29,2,94547.83333,3958.333333,1
1648,50000,MALE,2,1,50,-2,2198,2016.5,1
1649,360000,FEMALE,1,2,29,-1,1790.333333,873.8333333,0
1650,20000,FEMALE,3,2,53,-1,623.3333333,361.6666667,0
1651,80000,FEMALE,3,2,39,-1,4269,4522.833333,0
1652,130000,FEMALE,3,2,24,2,49641.5,1850,1
1653,160000,FEMALE,1,2,29,-1,5109.666667,9810.833333,0
1654,100000,MALE,2,2,34,2,58194.5,2833.333333,1
1655,70000,FEMALE,1,2,29,2,46391.33333,1950,1
1656,300000,FEMALE,1,1,47,2,5000,0,1
1657,180000,MALE,2,1,26,-1,396,396,0
1658,80000,FEMALE,1,2,31,-1,4903.666667,4817.833333,0
1659,120000,MALE,2,1,39,-1,677,677,0
1660,120000,MALE,2,2,29,-2,1454.666667,168.3333333,1
1661,20000,FEMALE,3,1,44,-1,1175.5,3536.166667,0
1662,500000,MALE,2,1,39,-1,7211.833333,7470,0
1663,290000,MALE,2,1,44,-2,468.6666667,558.6666667,1
1664,120000,FEMALE,2,2,35,-1,935.8333333,1366,0
1665,260000,FEMALE,2,2,30,-1,211.1666667,232.5,0
1666,230000,FEMALE,1,1,35,-1,2666.333333,2713.833333,0
1667,50000,FEMALE,2,2,30,2,48320.16667,1616.666667,1
1668,130000,MALE,1,2,26,-1,2332.666667,2895.666667,0
1669,30000,FEMALE,3,2,24,3,16305,766.6666667,1
1670,210000,FEMALE,2,2,27,-1,1002.333333,1324.833333,0
1671,60000,FEMALE,6,1,39,-1,1306.666667,1276.166667,0
1672,360000,FEMALE,1,2,43,-1,6579.333333,7728.5,0
1673,180000,MALE,2,2,27,-1,7289.833333,5527.333333,0
1674,50000,FEMALE,1,2,25,-1,1494.333333,1151.333333,0
1675,50000,MALE,2,1,36,-1,745.5,1020.5,0
1676,280000,MALE,2,2,29,-1,1681.833333,1626.833333,0
1677,90000,FEMALE,2,2,40,-1,24112,28296.16667,0
1678,170000,FEMALE,2,1,34,-1,1223.833333,960.3333333,0
1679,180000,FEMALE,2,2,36,-1,247,1790.666667,0
1680,200000,FEMALE,1,2,39,-1,14778.66667,13896.16667,0
1681,220000,FEMALE,2,2,37,-1,3508,3469.333333,0
1682,140000,FEMALE,1,2,30,-1,8015.333333,8940.166667,0
1683,130000,FEMALE,3,1,43,2,20143.16667,1033.333333,1
1684,120000,FEMALE,2,1,33,-1,32.83333333,32.83333333,0
1685,90000,FEMALE,2,1,34,-1,433.1666667,433.1666667,0
1686,80000,FEMALE,1,2,27,-1,5737.333333,26804.16667,0
1687,290000,FEMALE,1,1,40,-1,550,458.3333333,0
1688,230000,MALE,2,2,28,-1,683.3333333,900.3333333,0
1689,360000,FEMALE,1,1,42,-1,4224.833333,4152,0
1690,480000,FEMALE,2,2,48,-1,53215.16667,56074.83333,0
1691,500000,MALE,1,1,42,-1,32357.33333,29761.83333,0
1692,360000,FEMALE,1,2,56,-2,551,505.3333333,1
1693,20000,MALE,3,2,29,-1,7090.666667,7748.333333,0
1694,160000,FEMALE,3,2,25,-1,3552,3705.833333,0
1695,80000,FEMALE,1,2,26,-1,3837.5,3187.5,0
1696,20000,MALE,3,1,36,3,1050,0,1
1697,360000,FEMALE,1,2,32,-1,334,409.8333333,0
1698,330000,FEMALE,1,1,36,-1,7479.666667,8169.666667,0
1699,280000,MALE,1,1,41,-1,1346.833333,1581,0
1700,120000,MALE,1,2,37,-1,22533.66667,25562.5,0
1701,170000,FEMALE,2,1,33,-1,317.3333333,453.3333333,0
1702,260000,MALE,2,1,64,2,2500,0,1
1703,80000,MALE,3,1,52,2,6304.166667,500.1666667,1
1704,360000,MALE,2,1,43,-1,3340.5,2538.666667,0
1705,30000,MALE,3,2,44,7,2646,0,0
1706,430000,FEMALE,1,1,37,-1,7699.833333,8036.666667,0
1707,360000,FEMALE,1,1,52,-1,7156.166667,7689.833333,0
1708,440000,FEMALE,2,1,40,-1,1478.833333,2176.5,0
1709,70000,FEMALE,3,1,53,2,56281.83333,2283.333333,1
1710,120000,FEMALE,2,1,42,-1,607.1666667,524,0
1711,250000,MALE,1,2,30,-1,175,175,0
1712,280000,FEMALE,1,2,29,-1,2867.833333,2451,0
1713,420000,MALE,1,1,54,-1,13243.83333,13021,0
1714,500000,MALE,1,2,38,-1,14694.83333,18494.16667,0
1715,50000,FEMALE,1,2,29,-1,3105.666667,3887.333333,0
1716,340000,FEMALE,2,2,25,-1,1902.833333,2217.5,0
1717,240000,MALE,2,1,50,-1,419,419,0
1718,200000,FEMALE,2,1,38,-1,390,325,0
1719,120000,MALE,2,1,31,2,57574.83333,2235.833333,1
1720,50000,MALE,3,1,53,2,47480,1560.5,1
1721,360000,FEMALE,1,1,55,-1,13182.16667,14471.16667,0
1722,150000,MALE,2,1,30,-1,4808.5,4174.166667,0
1723,150000,FEMALE,1,2,27,-1,7757.666667,7549.666667,0
1724,250000,MALE,1,2,35,-1,30850.33333,30396.83333,0
1725,10000,FEMALE,3,1,55,4,420,130,1
1726,220000,FEMALE,1,1,54,-1,289.5,289.5,0
1727,20000,MALE,2,2,35,2,17781.66667,534.6666667,1
1728,20000,MALE,1,2,31,-1,535.1666667,325,0
1729,190000,MALE,1,1,42,-1,5230.833333,3616.166667,0
1730,100000,FEMALE,3,1,45,-1,1240.666667,1184.5,0
1731,100000,FEMALE,1,2,28,-1,1793.5,2149.333333,0
1732,280000,FEMALE,2,1,39,2,194715.3333,7550,1
1733,400000,FEMALE,3,1,42,-1,14088.33333,12798,0
1734,160000,FEMALE,1,1,34,-1,3606.333333,3456.666667,0
1735,120000,FEMALE,1,2,26,-1,507,415,0
1736,270000,FEMALE,1,1,40,-1,31644.16667,28576,0
1737,290000,FEMALE,3,2,37,-1,396,396,0
1738,200000,MALE,3,1,36,-1,7878.333333,7369.833333,0
1739,150000,MALE,1,1,42,-1,1207.166667,754.5,0
1740,290000,MALE,2,2,35,-1,25584,48310.16667,0
1741,80000,FEMALE,2,1,27,-1,1846,2476,0
1742,200000,MALE,1,1,40,-1,330.6666667,240.6666667,0
1743,100000,FEMALE,1,2,25,-1,187.5,187.5,0
1744,90000,FEMALE,3,2,38,-2,2736,339,1
1745,50000,FEMALE,3,1,47,-1,10566.16667,9607.666667,0
1746,250000,FEMALE,1,1,39,-1,1960.666667,1220.5,0
1747,250000,MALE,1,2,33,-1,378.1666667,8175.666667,0
1748,240000,FEMALE,5,1,34,-1,4231.666667,5040.666667,0
1749,120000,FEMALE,1,2,27,-1,325,390,0
1750,190000,FEMALE,1,2,28,2,166494.1667,5558.333333,1
1751,200000,FEMALE,1,1,41,-1,6597.166667,6373,0
1752,150000,FEMALE,2,1,41,-1,6076.833333,6107,0
1753,20000,FEMALE,2,2,42,2,18966,887.8333333,1
1754,360000,FEMALE,1,2,30,-1,6152.666667,4287.166667,0
1755,500000,FEMALE,1,1,36,-1,14628.33333,30663.5,0
1756,140000,FEMALE,2,2,33,-1,4809.333333,4773.333333,0
1757,340000,FEMALE,1,2,30,-1,3973.166667,3646.166667,0
1758,30000,FEMALE,3,1,47,2,28020.5,1100,1
1759,20000,MALE,3,2,45,2,16968,933.3333333,1
1760,360000,FEMALE,1,1,46,-1,9527,12544.83333,0
1761,130000,FEMALE,3,1,36,-1,1966.166667,2043,0
1762,340000,FEMALE,1,1,40,-1,26773.83333,27149,0
1763,160000,FEMALE,1,2,33,2,137244.8333,5750,1
1764,340000,FEMALE,1,1,39,-1,14981.16667,16492.33333,0
1765,180000,FEMALE,2,1,28,-1,1234.166667,1087.333333,0
1766,60000,MALE,2,2,27,2,11137.33333,666.6666667,1
1767,50000,MALE,2,2,25,-1,1822.5,1879,0
1768,500000,FEMALE,1,1,49,-1,29552,36831,0
1769,300000,MALE,1,2,27,-1,2972.333333,3527.333333,0
1770,200000,FEMALE,2,2,35,-1,3370.333333,1479.166667,0
1771,350000,FEMALE,1,1,33,-1,3221,3368.5,0
1772,20000,MALE,2,2,24,4,1650,0,1
1773,160000,FEMALE,1,2,33,-1,2126.666667,1388.166667,0
1774,500000,MALE,3,2,51,-1,899,559.6666667,0
1775,140000,MALE,1,2,27,-1,642.8333333,710,0
1776,400000,FEMALE,1,1,38,-1,9941.333333,7363.333333,0
